"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
646,111,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",12278201.000000,1970384106996590,1970384107746933
646,111,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384106996590,1970384107746933
651,112,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11420447.000000,1970384107809756,1970384108533880
651,112,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11420447.000000,1970384107809756,1970384108533880
651,112,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384107809756,1970384108533880
656,113,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11359843.000000,1970384108590689,1970384109332613
656,113,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11359843.000000,1970384108590689,1970384109332613
656,113,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384108590689,1970384109332613
661,114,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11277915.000000,1970384109389221,1970384110142612
661,114,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11277915.000000,1970384109389221,1970384110142612
661,114,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384109389221,1970384110142612
666,115,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11356588.000000,1970384110198860,1970384110943550
666,115,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11356588.000000,1970384110198860,1970384110943550
666,115,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384110198860,1970384110943550
671,116,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11383095.000000,1970384110999597,1970384111730056
671,116,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11383095.000000,1970384110999597,1970384111730056
671,116,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384110999597,1970384111730056
676,117,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11392157.000000,1970384111791355,1970384112529350
676,117,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11392157.000000,1970384111791355,1970384112529350
676,117,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384111791355,1970384112529350
681,118,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11352047.000000,1970384112586961,1970384113329366
681,118,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11352047.000000,1970384112586961,1970384113329366
681,118,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384112586961,1970384113329366
686,119,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11379257.000000,1970384113388541,1970384114130505
686,119,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11379257.000000,1970384113388541,1970384114130505
686,119,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384113388541,1970384114130505
691,120,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",11590857.000000,1970384114187515,1970384114921581
691,120,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",11590857.000000,1970384114187515,1970384114921581
691,120,2,1,1341235,1341235,589824,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",9216.000000,1970384114187515,1970384114921581
710,121,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_COUNT",201661.000000,1970385219893072,1970385219896279
710,121,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_GUI_ACTIVE",201661.000000,1970385219893072,1970385219896279
710,121,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES",8.000000,1970385219893072,1970385219896279
713,122,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5931691.000000,1970385219959944,1970385220314950
713,122,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5931691.000000,1970385219959944,1970385220314950
713,122,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385219959944,1970385220314950
716,123,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5707373.000000,1970385220379216,1970385220721914
716,123,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5707373.000000,1970385220379216,1970385220721914
716,123,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385220379216,1970385220721914
721,124,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5677945.000000,1970385220780527,1970385221122062
721,124,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5677945.000000,1970385220780527,1970385221122062
721,124,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385220780527,1970385221122062
726,125,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5657967.000000,1970385221178550,1970385221519564
726,125,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5657967.000000,1970385221178550,1970385221519564
726,125,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385221178550,1970385221519564
731,126,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5608238.000000,1970385221575251,1970385221930217
731,126,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5608238.000000,1970385221575251,1970385221930217
731,126,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385221575251,1970385221930217
736,127,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5620485.000000,1970385221988148,1970385222344597
736,127,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5620485.000000,1970385221988148,1970385222344597
736,127,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385221988148,1970385222344597
741,128,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5613927.000000,1970385222402008,1970385222756573
741,128,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5613927.000000,1970385222402008,1970385222756573
741,128,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385222402008,1970385222756573
746,129,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",6021369.000000,1970385222812059,1970385223188553
746,129,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",6021369.000000,1970385222812059,1970385223188553
746,129,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385222812059,1970385223188553
751,130,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5420752.000000,1970385223244881,1970385223584332
751,130,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5420752.000000,1970385223244881,1970385223584332
751,130,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385223244881,1970385223584332
756,131,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5897343.000000,1970385223640339,1970385224005528
756,131,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5897343.000000,1970385223640339,1970385224005528
756,131,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385223640339,1970385224005528
761,132,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",5279961.000000,1970385224060773,1970385224388036
761,132,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",5279961.000000,1970385224060773,1970385224388036
761,132,2,1,1341235,1341235,1179648,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",18432.000000,1970385224060773,1970385224388036
780,133,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_COUNT",217163.000000,1970388966948775,1970388966952623
780,133,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_GUI_ACTIVE",217163.000000,1970388966948775,1970388966952623
780,133,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES",16.000000,1970388966948775,1970388966952623
783,134,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",7089749.000000,1970388967029678,1970388967450554
783,134,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",7089749.000000,1970388967029678,1970388967450554
783,134,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",3840.000000,1970388967029678,1970388967450554
786,135,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",6060273.000000,1970388967509568,1970388967869345
786,135,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",6060273.000000,1970388967509568,1970388967869345
786,135,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",3840.000000,1970388967509568,1970388967869345
791,136,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",6052653.000000,1970388967929882,1970388968289579
791,136,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",6052653.000000,1970388967929882,1970388968289579
791,136,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",3840.000000,1970388967929882,1970388968289579
796,137,2,1,1341235,1341235,245760,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",6407581.000000,1970388968345465,1970388968726931
