"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",2,1,1341235,79,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",456,1970378727760886,1970378728014581,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,80,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",461,1970378728069185,1970378728322801,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,81,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",466,1970378728382858,1970378728635832,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,82,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",471,1970378728690997,1970378728943170,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,83,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",476,1970378728999217,1970378729252472,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,84,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",481,1970378729309281,1970378729561573,24,35332,1024,1,1,8192,56,1
"KERNEL_DISPATCH",2,1,1341235,85,5,"__amd_rocclr_copyBuffer",500,1970379595033906,1970379595036592,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,1341235,86,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",503,1970379595099976,1970379595507140,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,87,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",506,1970379595565232,1970379595922563,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,88,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",511,1970379595980735,1970379596338187,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,89,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",516,1970379596395677,1970379596753329,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,90,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",521,1970379596811140,1970379597168071,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,91,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",526,1970379597223116,1970379597579645,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,92,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",531,1970379597635211,1970379597991620,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,93,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",536,1970379598046986,1970379598403435,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,94,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",541,1970379598458039,1970379598848927,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,95,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",546,1970379598904332,1970379599245146,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,96,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",551,1970379599301354,1970379599642648,24,35332,1024,1,1,8192,4,1
"KERNEL_DISPATCH",2,1,1341235,97,5,"__amd_rocclr_copyBuffer",570,1970379802459687,1970379802462533,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,1341235,98,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",573,1970379802520825,1970379802568614,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,99,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",576,1970379802625623,1970379802669563,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,100,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",581,1970379802725530,1970379802770232,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,101,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",586,1970379802826319,1970379802869577,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,102,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",591,1970379802925624,1970379802969123,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,103,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",596,1970379803025692,1970379803069992,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,104,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",601,1970379803125719,1970379803169057,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,105,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",606,1970379803223180,1970379803266799,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,106,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",611,1970379803321243,1970379803365182,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,107,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",616,1970379803419987,1970379803463205,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,108,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",621,1970379803517929,1970379803561187,24,35332,1024,1,1,8192,32,1
"KERNEL_DISPATCH",2,1,1341235,109,5,"__amd_rocclr_copyBuffer",640,1970384106074496,1970384106078345,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",2,1,1341235,110,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",643,1970384106152153,1970384106938017,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,111,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",646,1970384106996590,1970384107746933,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,112,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",651,1970384107809756,1970384108533880,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,113,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",656,1970384108590689,1970384109332613,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,114,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",661,1970384109389221,1970384110142612,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,115,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",666,1970384110198860,1970384110943550,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,116,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",671,1970384110999597,1970384111730056,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,117,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",676,1970384111791355,1970384112529350,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,118,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",681,1970384112586961,1970384113329366,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,119,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",686,1970384113388541,1970384114130505,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,120,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",691,1970384114187515,1970384114921581,24,35332,1024,1,1,49152,12,1
"KERNEL_DISPATCH",2,1,1341235,121,5,"__amd_rocclr_copyBuffer",710,1970385219893072,1970385219896279,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,1341235,122,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",713,1970385219959944,1970385220314950,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,123,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",716,1970385220379216,1970385220721914,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,124,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",721,1970385220780527,1970385221122062,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,125,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",726,1970385221178550,1970385221519564,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,126,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",731,1970385221575251,1970385221930217,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,127,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",736,1970385221988148,1970385222344597,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,128,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",741,1970385222402008,1970385222756573,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,129,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",746,1970385222812059,1970385223188553,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,130,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",751,1970385223244881,1970385223584332,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,131,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",756,1970385223640339,1970385224005528,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,132,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",761,1970385224060773,1970385224388036,24,35332,1024,1,1,49152,24,1
"KERNEL_DISPATCH",2,1,1341235,133,5,"__amd_rocclr_copyBuffer",780,1970388966948775,1970388966952623,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",2,1,1341235,134,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",783,1970388967029678,1970388967450554,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,135,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",786,1970388967509568,1970388967869345,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,136,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",791,1970388967929882,1970388968289579,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,137,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",796,1970388968345465,1970388968726931,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,138,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",801,1970388968782337,1970388969126599,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,139,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",806,1970388969181243,1970388969553568,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,140,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",811,1970388969609014,1970388969942531,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,141,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",816,1970388969999260,1970388970336706,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,142,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",821,1970388970390989,1970388970736574,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,143,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",826,1970388970794666,1970388971140611,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,144,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",831,1970388971195496,1970388971547415,24,35332,1024,1,1,49152,5,1
"KERNEL_DISPATCH",2,1,1341235,145,5,"__amd_rocclr_copyBuffer",850,1970389236457226,1970389236460554,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,1341235,146,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",853,1970389236520250,1970389236724954,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,147,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",856,1970389236784089,1970389236986628,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,148,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",861,1970389237045963,1970389237245456,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,149,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",866,1970389237302385,1970389237503482,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,150,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",871,1970389237559248,1970389237759503,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,151,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",876,1970389237815310,1970389238014402,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,152,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",881,1970389238069968,1970389238270423,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,153,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",886,1970389238326831,1970389238527406,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,154,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",891,1970389238582371,1970389238781904,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,155,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",896,1970389238836468,1970389239038687,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,156,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",901,1970389239104115,1970389239305934,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,157,5,"__amd_rocclr_copyBuffer",920,1970391366626125,1970391366629172,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,1341235,158,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",923,1970391366696204,1970391367675307,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,159,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",926,1970391367733198,1970391368694501,24,35332,1024,1,1,49152,56,1
"KERNEL_DISPATCH",2,1,1341235,160,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",931,1970391368752352,1970391369782370,24,35332,1024,1,1,49152,56,1
